OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468538,Sample-Routine,Water,,2022-01-12,12:56:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962357575,,,pH,,8.49,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00405,21PA_WQX,Ph,,,,2022-01-12,,,,,,,2023-01-04T14:07:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2496958,Sample-Routine,Water,,2022-06-13,08:27:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962405356,Present Below Quantification Limit,,Selenium,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01147H,21PA_WQX,Selenium,,,,2022-06-13,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2496958/results/962405356/resdetectqntlmts,Lower Reporting Limit,4.00,ug/L,,2023-01-04T14:14:50,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2509450,Sample-Routine,Water,,2022-08-23,07:58:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179662,UNT Potter Brook,,,,,40.8378000000,-77.7256000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962457725,,,Calcium,Total,6.280,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00916A,21PA_WQX,Calcium,,,,2022-08-23,,,,,,,2023-01-04T14:24:55,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515275,Sample-Routine,Water,,2022-09-27,11:11:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-BSBEL,Big Spring Bellefonte discrete location,,,,,40.9097000000,-77.7814000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962362280,,,Magnesium,Total,18.50,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00927A,21PA_WQX,Magnesium,,,,2022-09-27,,,,,,,2023-01-04T14:08:27,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2491903,Sample-Routine,Water,,2022-05-17,09:45:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962402637,,as N,Nitrate + Nitrite,Total,1.30,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00630A,21PA_WQX,NOX,,,,2022-05-17,,,,,,,2023-01-04T14:14:22,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476178,Sample-Routine,Water,,2022-03-21,13:20:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962431033,,,Potassium,Total,2.39,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00937A,21PA_WQX,Potassium,,,,2022-03-21,,,,,,,2023-01-04T14:19:19,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470975,Sample-Routine,Water,,2022-02-07,14:51:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962437342,,,Dissolved oxygen (DO),,111.8,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00301,21PA_WQX,Oxygen,,,,2022-02-07,,,,,,,2023-01-04T14:20:45,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468538,Sample-Routine,Water,,2022-01-12,12:56:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962357578,Present Below Quantification Limit,as N,Ammonia,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00608A,21PA_WQX,Ammonia,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468538/results/962357578/resdetectqntlmts,Lower Reporting Limit,.02,mg/L,,2023-01-04T14:07:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476666,Sample-Routine,Water,,2022-03-22,08:12:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962334796,,as N,Ammonia,Total,0.09,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00610A,21PA_WQX,Ammonia,,,,2022-03-22,,,,,,,2023-01-04T14:04:17,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2496958,Sample-Routine,Water,,2022-06-13,08:27:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962405381,,,Copper,Dissolved,1.490,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01040H,21PA_WQX,Copper,,,,2022-06-13,,,,,,,2023-01-04T14:14:50,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476666,Sample-Routine,Water,,2022-03-22,08:12:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962334784,,,Dissolved oxygen (DO),,95.7,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00301,21PA_WQX,Oxygen,,,,2022-03-22,,,,,,,2023-01-04T14:04:17,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2509450,Sample-Routine,Water,,2022-08-23,07:58:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179662,UNT Potter Brook,,,,,40.8378000000,-77.7256000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962457736,,as N,Nitrogen,Total,0.52,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00600A,21PA_WQX,Nitrogen,,,,2022-08-23,,,,,,,2023-01-04T14:24:55,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503518,Sample-Routine,Water,,2022-07-19,13:23:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962385996,,as N,Nitrogen,Total,3.75,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00600A,21PA_WQX,Nitrogen,,,,2022-07-19,,,,,,,2023-01-04T14:12:04,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476667,Quality Control Sample-Field Replicate,Water,,2022-03-22,08:15:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962444226,,,"Hardness, Ca, Mg",Total,238,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00900,21PA_WQX,Hardness,,,,2022-03-22,,,,,,,2023-01-04T14:22:07,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2509451,Sample-Routine,Water,,2022-08-23,08:21:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179662_2,UNT Potter Brook,,,,,40.8378000000,-77.7233000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962484413,,,Barium,Total,69.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01007A,21PA_WQX,Barium,,,,2022-08-23,,,,,,,2023-01-04T14:35:09,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2484343,Sample-Routine,Water,,2022-04-14,08:41:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962431347,,,Dissolved oxygen (DO),,10.66,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00300,21PA_WQX,Oxygen,,,,2022-04-14,,,,,,,2023-01-04T14:19:22,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476667,Quality Control Sample-Field Replicate,Water,,2022-03-22,08:15:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962444220,,as N,Ammonia,Dissolved,0.1140,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00608A,21PA_WQX,Ammonia,,,,2022-03-22,,,,,,,2023-01-04T14:22:07,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2508401,Sample-Routine,Water,,2022-08-17,11:08:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC2,SC2 Spring Creek upstream of first fish hatchery,,,,,40.8497000000,-77.8239000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962319804,,,Manganese,Total,11.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01055A,21PA_WQX,Manganese,,,,2022-08-17,,,,,,,2023-01-04T14:01:37,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470973,Sample-Routine,Water,,2022-02-07,12:54:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962462158,,,Dissolved oxygen (DO),,13.49,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00300,21PA_WQX,Oxygen,,,,2022-02-07,,,,,,,2023-01-04T14:25:58,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470971,Sample-Routine,Water,,2022-02-07,10:46:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962355121,,,Dissolved oxygen (DO),,101.9,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00301,21PA_WQX,Oxygen,,,,2022-02-07,,,,,,,2023-01-04T14:07:15,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515266,Sample-Routine,Water,,2022-09-27,08:13:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-CRM,Cedar Run Mouth discrete location,,,,,40.7933000000,-77.7981000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962396832,,,"Temperature, water",,10.9,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00010,21PA_WQX,Temp,,,,2022-09-27,,,,,,,2023-01-04T14:13:32,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2489215,Sample-Routine,Water,,2022-04-14,12:00:00,EST,,,EST,,,,,,,,,WQN,PA Surface Water Quality Monitoring Network,,21PA_WQX-WQN0415,SPRING CREEK,,,,,40.8900000000,-77.7942000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962352810,,,Sodium,Total,26.30,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00929A,21PA_WQX,Sodium,,,,2022-04-14,,,,,,,2023-01-04T14:07:00,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2491907,Sample-Routine,Water,,2022-05-17,12:30:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962451699,,,Specific conductance,,576.00,umho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00095,21PA_WQX,Specific Conductivity,,,,2022-05-17,,,,,,,2023-01-04T14:23:37,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515274,Sample-Routine,Water,,2022-09-27,10:43:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCUPBR,Spring Creek upstream Buffalo Run discrete location,,,,,40.9164000000,-77.7856000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962467546,,,"Temperature, water",,12.6,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00010,21PA_WQX,Temp,,,,2022-09-27,,,,,,,2023-01-04T14:27:33,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468540,Sample-Routine,Water,,2022-01-12,14:53:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962359215,Present Below Quantification Limit,,Selenium,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01145H,21PA_WQX,Selenium,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468540/results/962359215/resdetectqntlmts,Lower Reporting Limit,4.00,ug/L,,2023-01-04T14:07:49,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515267,Sample-Routine,Water,,2022-09-27,08:38:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCM,Slab Cabin Run Mouth discrete location,,,,,40.8169000000,-77.8342000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962404773,,,pH,,7.78,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00405,21PA_WQX,Ph,,,,2022-09-27,,,,,,,2023-01-04T14:14:43,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470975,Sample-Routine,Water,,2022-02-07,14:51:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962437360,Present Below Quantification Limit,,Nickel,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01067A,21PA_WQX,Nickel,,,,2022-02-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2470975/results/962437360/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:20:45,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468538,Sample-Routine,Water,,2022-01-12,12:56:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962357564,Present Below Quantification Limit,,Cadmium,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01025H,21PA_WQX,Cadmium,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468538/results/962357564/resdetectqntlmts,Lower Reporting Limit,0.200,ug/L,,2023-01-04T14:07:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2514077,Sample-Routine,Water,,2022-09-20,12:54:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962390424,Present Below Quantification Limit,,Lead,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01049H,21PA_WQX,Lead,,,,2022-09-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2514077/results/962390424/resdetectqntlmts,Lower Reporting Limit,1.00,ug/L,,2023-01-04T14:12:40,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2484343,Sample-Routine,Water,,2022-04-14,08:41:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962431313,,,"Alkalinity, total",Total,211.8,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00410,21PA_WQX,Alkalinity,,,,2022-04-14,,,,,,,2023-01-04T14:19:22,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2483752,Sample-Routine,Water,,2022-04-13,11:08:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962334624,Present Below Quantification Limit,,Boron,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01022K,21PA_WQX,Boron,,,,2022-04-13,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2483752/results/962334624/resdetectqntlmts,Lower Reporting Limit,200.,ug/L,,2023-01-04T14:04:16,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515275,Sample-Routine,Water,,2022-09-27,11:11:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-BSBEL,Big Spring Bellefonte discrete location,,,,,40.9097000000,-77.7814000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962362325,,,Zinc,Dissolved,48.400,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01090H,21PA_WQX,Zinc,,,,2022-09-27,,,,,,,2023-01-04T14:08:27,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503513,Sample-Routine,Water,,2022-07-19,09:18:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962373497,Present Below Quantification Limit,,Nickel,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01067A,21PA_WQX,Nickel,,,,2022-07-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2503513/results/962373497/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:10:10,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476666,Sample-Routine,Water,,2022-03-22,08:12:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC4,SC4 Spring Creek USGS gage downstream of fish hatchery,,,,,40.8894000000,-77.7939000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962334787,Present Below Quantification Limit,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01042H,21PA_WQX,Copper,,,,2022-03-22,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2476666/results/962334787/resdetectqntlmts,Lower Reporting Limit,4.00,ug/L,,2023-01-04T14:04:17,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470971,Sample-Routine,Water,,2022-02-07,10:46:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962355153,Present Below Quantification Limit,,Aluminum,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01106H,21PA_WQX,Aluminum,,,,2022-02-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2470971/results/962355153/resdetectqntlmts,Lower Reporting Limit,15.0,ug/L,,2023-01-04T14:07:15,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503516,Sample-Routine,Water,,2022-07-19,11:27:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962407463,,,"Alkalinity, total",Total,238.4,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00410,21PA_WQX,Alkalinity,,,,2022-07-19,,,,,,,2023-01-04T14:15:13,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468536,Sample-Routine,Water,,2022-01-12,10:45:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962482044,,,"Alkalinity, total",Total,185.4,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00410,21PA_WQX,Alkalinity,,,,2022-01-12,,,,,,,2023-01-04T14:33:57,STORET
